id,left,top,right,bottom,CTPRVN_CD,CTP_ENG_NM,CTP_KOR_NM,lon,lat
2759,1127112.527900000102818,1688697.949100000085309,1127612.527900000102818,1688197.949100000085309,"26",Busan,何魂堡开矫,128.8988074000,35.1832676100
2760,1127112.527900000102818,1688197.949100000085309,1127612.527900000102818,1687697.949100000085309,"26",Busan,何魂堡开矫,128.8987301000,35.1787603700
2761,1127112.527900000102818,1687697.949100000085309,1127612.527900000102818,1687197.949100000085309,"26",Busan,何魂堡开矫,128.8986529000,35.1742531300
2762,1127112.527900000102818,1687197.949100000085309,1127612.527900000102818,1686697.949100000085309,"26",Busan,何魂堡开矫,128.8985757000,35.1697458800
2763,1127112.527900000102818,1686697.949100000085309,1127612.527900000102818,1686197.949100000085309,"26",Busan,何魂堡开矫,128.8984985000,35.1652386400
2764,1127112.527900000102818,1686197.949100000085309,1127612.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,128.8984213000,35.1607313800
2765,1127112.527900000102818,1685697.949100000085309,1127612.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,128.8983442000,35.1562241300
2766,1127112.527900000102818,1685197.949100000085309,1127612.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,128.8982671000,35.1517168700
2767,1127112.527900000102818,1684697.949100000085309,1127612.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,128.8981900000,35.1472096000
2768,1127112.527900000102818,1684197.949100000085309,1127612.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,128.8981129000,35.1427023400
2769,1127112.527900000102818,1683697.949100000085309,1127612.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,128.8980358000,35.1381950700
2770,1127112.527900000102818,1683197.949100000085309,1127612.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,128.8979587000,35.1336877900
2771,1127112.527900000102818,1682697.949100000085309,1127612.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,128.8978817000,35.1291805200
2772,1127112.527900000102818,1682197.949100000085309,1127612.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,128.8978046000,35.1246732400
2773,1127112.527900000102818,1681697.949100000085309,1127612.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,128.8974409000,35.1207448700
2774,1127112.527900000102818,1681197.949100000085309,1127612.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,128.8953122000,35.1173202500
2777,1127112.527900000102818,1679697.949100000085309,1127612.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,128.8999539000,35.1007871100
2778,1127112.527900000102818,1679197.949100000085309,1127612.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,128.8995092000,35.0972295100
2779,1127112.527900000102818,1678697.949100000085309,1127612.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,128.8989260000,35.0927082800
2780,1127112.527900000102818,1678197.949100000085309,1127612.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,128.8980292000,35.0884484900
2781,1127112.527900000102818,1677697.949100000085309,1127612.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,128.8976126000,35.0841087400
2782,1127112.527900000102818,1677197.949100000085309,1127612.527900000102818,1676697.949100000085309,"26",Busan,何魂堡开矫,128.8975768000,35.0804463200
2786,1127112.527900000102818,1675197.949100000085309,1127612.527900000102818,1674697.949100000085309,"26",Busan,何魂堡开矫,128.8963680000,35.0600914300
2787,1127112.527900000102818,1674697.949100000085309,1127612.527900000102818,1674197.949100000085309,"26",Busan,何魂堡开矫,128.8970543000,35.0585222600
2863,1127612.527900000102818,1693197.949100000085309,1128112.527900000102818,1692697.949100000085309,"26",Busan,何魂堡开矫,128.9075200000,35.2216144600
2864,1127612.527900000102818,1692697.949100000085309,1128112.527900000102818,1692197.949100000085309,"26",Busan,何魂堡开矫,128.9067750000,35.2197686100
2865,1127612.527900000102818,1692197.949100000085309,1128112.527900000102818,1691697.949100000085309,"26",Busan,何魂堡开矫,128.9049141000,35.2138040300
2866,1127612.527900000102818,1691697.949100000085309,1128112.527900000102818,1691197.949100000085309,"26",Busan,何魂堡开矫,128.9047629000,35.2102473600
2867,1127612.527900000102818,1691197.949100000085309,1128112.527900000102818,1690697.949100000085309,"26",Busan,何魂堡开矫,128.9046853000,35.2057401600
2868,1127612.527900000102818,1690697.949100000085309,1128112.527900000102818,1690197.949100000085309,"26",Busan,何魂堡开矫,128.9046076000,35.2012329500
2869,1127612.527900000102818,1690197.949100000085309,1128112.527900000102818,1689697.949100000085309,"26",Busan,何魂堡开矫,128.9045300000,35.1967257300
2870,1127612.527900000102818,1689697.949100000085309,1128112.527900000102818,1689197.949100000085309,"26",Busan,何魂堡开矫,128.9044525000,35.1922185100
2871,1127612.527900000102818,1689197.949100000085309,1128112.527900000102818,1688697.949100000085309,"26",Busan,何魂堡开矫,128.9043749000,35.1877112900
2872,1127612.527900000102818,1688697.949100000085309,1128112.527900000102818,1688197.949100000085309,"26",Busan,何魂堡开矫,128.9042973000,35.1832040700
2873,1127612.527900000102818,1688197.949100000085309,1128112.527900000102818,1687697.949100000085309,"26",Busan,何魂堡开矫,128.9042198000,35.1786968400
2874,1127612.527900000102818,1687697.949100000085309,1128112.527900000102818,1687197.949100000085309,"26",Busan,何魂堡开矫,128.9041423000,35.1741896100
2875,1127612.527900000102818,1687197.949100000085309,1128112.527900000102818,1686697.949100000085309,"26",Busan,何魂堡开矫,128.9040648000,35.1696823800
2876,1127612.527900000102818,1686697.949100000085309,1128112.527900000102818,1686197.949100000085309,"26",Busan,何魂堡开矫,128.9039873000,35.1651751400
2877,1127612.527900000102818,1686197.949100000085309,1128112.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,128.9039098000,35.1606678900
2878,1127612.527900000102818,1685697.949100000085309,1128112.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,128.9038324000,35.1561606500
2879,1127612.527900000102818,1685197.949100000085309,1128112.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,128.9037549000,35.1516534000
2880,1127612.527900000102818,1684697.949100000085309,1128112.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,128.9036775000,35.1471461500
2881,1127612.527900000102818,1684197.949100000085309,1128112.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,128.9036001000,35.1426388900
2882,1127612.527900000102818,1683697.949100000085309,1128112.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,128.9035227000,35.1381316300
2883,1127612.527900000102818,1683197.949100000085309,1128112.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,128.9034454000,35.1336243700
2884,1127612.527900000102818,1682697.949100000085309,1128112.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,128.9033680000,35.1291171000
2885,1127612.527900000102818,1682197.949100000085309,1128112.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,128.9032907000,35.1246098300
2886,1127612.527900000102818,1681697.949100000085309,1128112.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,128.9034090000,35.1205123700
2887,1127612.527900000102818,1681197.949100000085309,1128112.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,128.9046772000,35.1148086000
2888,1127612.527900000102818,1680697.949100000085309,1128112.527900000102818,1680197.949100000085309,"26",Busan,何魂堡开矫,128.9032913000,35.1109979900
2889,1127612.527900000102818,1680197.949100000085309,1128112.527900000102818,1679697.949100000085309,"26",Busan,何魂堡开矫,128.9031082000,35.1065668600
2890,1127612.527900000102818,1679697.949100000085309,1128112.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,128.9029349000,35.1020532300
2891,1127612.527900000102818,1679197.949100000085309,1128112.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,128.9028270000,35.0975661400
2892,1127612.527900000102818,1678697.949100000085309,1128112.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,128.9027498000,35.0930588400
2893,1127612.527900000102818,1678197.949100000085309,1128112.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,128.9026726000,35.0885515500
2894,1127612.527900000102818,1677697.949100000085309,1128112.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,128.9025955000,35.0840442500
2895,1127612.527900000102818,1677197.949100000085309,1128112.527900000102818,1676697.949100000085309,"26",Busan,何魂堡开矫,128.9025220000,35.0804171000
2897,1127612.527900000102818,1676197.949100000085309,1128112.527900000102818,1675697.949100000085309,"26",Busan,何魂堡开矫,128.9040000000,35.0706722600
2899,1127612.527900000102818,1675197.949100000085309,1128112.527900000102818,1674697.949100000085309,"26",Busan,何魂堡开矫,128.8998123000,35.0593998900
2900,1127612.527900000102818,1674697.949100000085309,1128112.527900000102818,1674197.949100000085309,"26",Busan,何魂堡开矫,128.9020359000,35.0576784700
2976,1128112.527900000102818,1693197.949100000085309,1128612.527900000102818,1692697.949100000085309,"26",Busan,何魂堡开矫,128.9104030000,35.2220693900
2977,1128112.527900000102818,1692697.949100000085309,1128612.527900000102818,1692197.949100000085309,"26",Busan,何魂堡开矫,128.9104245000,35.2192088200
2978,1128112.527900000102818,1692197.949100000085309,1128612.527900000102818,1691697.949100000085309,"26",Busan,何魂堡开矫,128.9105411000,35.2145587200
2979,1128112.527900000102818,1691697.949100000085309,1128612.527900000102818,1691197.949100000085309,"26",Busan,何魂堡开矫,128.9102547000,35.2101835100
2980,1128112.527900000102818,1691197.949100000085309,1128612.527900000102818,1690697.949100000085309,"26",Busan,何魂堡开矫,128.9101767000,35.2056763100
2981,1128112.527900000102818,1690697.949100000085309,1128612.527900000102818,1690197.949100000085309,"26",Busan,何魂堡开矫,128.9100988000,35.2011691100
2982,1128112.527900000102818,1690197.949100000085309,1128612.527900000102818,1689697.949100000085309,"26",Busan,何魂堡开矫,128.9100209000,35.1966619100
2983,1128112.527900000102818,1689697.949100000085309,1128612.527900000102818,1689197.949100000085309,"26",Busan,何魂堡开矫,128.9099430000,35.1921547000
2984,1128112.527900000102818,1689197.949100000085309,1128612.527900000102818,1688697.949100000085309,"26",Busan,何魂堡开矫,128.9098651000,35.1876474900
2985,1128112.527900000102818,1688697.949100000085309,1128612.527900000102818,1688197.949100000085309,"26",Busan,何魂堡开矫,128.9097873000,35.1831402800
2986,1128112.527900000102818,1688197.949100000085309,1128612.527900000102818,1687697.949100000085309,"26",Busan,何魂堡开矫,128.9097094000,35.1786330600
2987,1128112.527900000102818,1687697.949100000085309,1128612.527900000102818,1687197.949100000085309,"26",Busan,何魂堡开矫,128.9096316000,35.1741258400
2988,1128112.527900000102818,1687197.949100000085309,1128612.527900000102818,1686697.949100000085309,"26",Busan,何魂堡开矫,128.9095538000,35.1696186200
2989,1128112.527900000102818,1686697.949100000085309,1128612.527900000102818,1686197.949100000085309,"26",Busan,何魂堡开矫,128.9094760000,35.1651113900
2990,1128112.527900000102818,1686197.949100000085309,1128612.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,128.9093983000,35.1606041600
2991,1128112.527900000102818,1685697.949100000085309,1128612.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,128.9093205000,35.1560969200
2992,1128112.527900000102818,1685197.949100000085309,1128612.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,128.9092428000,35.1515896800
2993,1128112.527900000102818,1684697.949100000085309,1128612.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,128.9091650000,35.1470824400
2994,1128112.527900000102818,1684197.949100000085309,1128612.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,128.9090873000,35.1425752000
2995,1128112.527900000102818,1683697.949100000085309,1128612.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,128.9090097000,35.1380679500
2996,1128112.527900000102818,1683197.949100000085309,1128612.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,128.9089320000,35.1335607000
2997,1128112.527900000102818,1682697.949100000085309,1128612.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,128.9088543000,35.1290534400
2998,1128112.527900000102818,1682197.949100000085309,1128612.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,128.9087767000,35.1245461800
2999,1128112.527900000102818,1681697.949100000085309,1128612.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,128.9086991000,35.1200389200
3000,1128112.527900000102818,1681197.949100000085309,1128612.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,128.9086215000,35.1155316500
3001,1128112.527900000102818,1680697.949100000085309,1128612.527900000102818,1680197.949100000085309,"26",Busan,何魂堡开矫,128.9085439000,35.1110243800
3002,1128112.527900000102818,1680197.949100000085309,1128612.527900000102818,1679697.949100000085309,"26",Busan,何魂堡开矫,128.9084663000,35.1065171100
3003,1128112.527900000102818,1679697.949100000085309,1128612.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,128.9083888000,35.1020098300
3004,1128112.527900000102818,1679197.949100000085309,1128612.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,128.9083113000,35.0975025500
3005,1128112.527900000102818,1678697.949100000085309,1128612.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,128.9082337000,35.0929952700
3006,1128112.527900000102818,1678197.949100000085309,1128612.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,128.9081563000,35.0884879800
3007,1128112.527900000102818,1677697.949100000085309,1128612.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,128.9080788000,35.0839806900
3008,1128112.527900000102818,1677197.949100000085309,1128612.527900000102818,1676697.949100000085309,"26",Busan,何魂堡开矫,128.9080054000,35.0803875900
3009,1128112.527900000102818,1676697.949100000085309,1128612.527900000102818,1676197.949100000085309,"26",Busan,何魂堡开矫,128.9088387000,35.0737177400
3010,1128112.527900000102818,1676197.949100000085309,1128612.527900000102818,1675697.949100000085309,"26",Busan,何魂堡开矫,128.9061283000,35.0719234200
3012,1128112.527900000102818,1675197.949100000085309,1128612.527900000102818,1674697.949100000085309,"26",Busan,何魂堡开矫,128.9083643000,35.0606496800
3013,1128112.527900000102818,1674697.949100000085309,1128612.527900000102818,1674197.949100000085309,"26",Busan,何魂堡开矫,128.9078189000,35.0565060000
3014,1128112.527900000102818,1674197.949100000085309,1128612.527900000102818,1673697.949100000085309,"26",Busan,何魂堡开矫,128.9100298000,35.0545451500
3089,1128612.527900000102818,1693197.949100000085309,1129112.527900000102818,1692697.949100000085309,"26",Busan,何魂堡开矫,128.9132149000,35.2214434000
3090,1128612.527900000102818,1692697.949100000085309,1129112.527900000102818,1692197.949100000085309,"26",Busan,何魂堡开矫,128.9147600000,35.2182715000
3091,1128612.527900000102818,1692197.949100000085309,1129112.527900000102818,1691697.949100000085309,"26",Busan,何魂堡开矫,128.9158247000,35.2146265900
3092,1128612.527900000102818,1691697.949100000085309,1129112.527900000102818,1691197.949100000085309,"26",Busan,何魂堡开矫,128.9157465000,35.2101194100
3093,1128612.527900000102818,1691197.949100000085309,1129112.527900000102818,1690697.949100000085309,"26",Busan,何魂堡开矫,128.9156682000,35.2056122200
3094,1128612.527900000102818,1690697.949100000085309,1129112.527900000102818,1690197.949100000085309,"26",Busan,何魂堡开矫,128.9155900000,35.2011050300
3095,1128612.527900000102818,1690197.949100000085309,1129112.527900000102818,1689697.949100000085309,"26",Busan,何魂堡开矫,128.9155118000,35.1965978400
3096,1128612.527900000102818,1689697.949100000085309,1129112.527900000102818,1689197.949100000085309,"26",Busan,何魂堡开矫,128.9154336000,35.1920906400
3097,1128612.527900000102818,1689197.949100000085309,1129112.527900000102818,1688697.949100000085309,"26",Busan,何魂堡开矫,128.9153554000,35.1875834400
3098,1128612.527900000102818,1688697.949100000085309,1129112.527900000102818,1688197.949100000085309,"26",Busan,何魂堡开矫,128.9152772000,35.1830762400
3099,1128612.527900000102818,1688197.949100000085309,1129112.527900000102818,1687697.949100000085309,"26",Busan,何魂堡开矫,128.9151991000,35.1785690300
3100,1128612.527900000102818,1687697.949100000085309,1129112.527900000102818,1687197.949100000085309,"26",Busan,何魂堡开矫,128.9151210000,35.1740618200
3101,1128612.527900000102818,1687197.949100000085309,1129112.527900000102818,1686697.949100000085309,"26",Busan,何魂堡开矫,128.9150428000,35.1695546100
3102,1128612.527900000102818,1686697.949100000085309,1129112.527900000102818,1686197.949100000085309,"26",Busan,何魂堡开矫,128.9149648000,35.1650473900
3103,1128612.527900000102818,1686197.949100000085309,1129112.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,128.9148867000,35.1605401700
3104,1128612.527900000102818,1685697.949100000085309,1129112.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,128.9148086000,35.1560329500
3105,1128612.527900000102818,1685197.949100000085309,1129112.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,128.9147306000,35.1515257200
3106,1128612.527900000102818,1684697.949100000085309,1129112.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,128.9146526000,35.1470184900
3107,1128612.527900000102818,1684197.949100000085309,1129112.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,128.9145746000,35.1425112600
3108,1128612.527900000102818,1683697.949100000085309,1129112.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,128.9144966000,35.1380040200
3109,1128612.527900000102818,1683197.949100000085309,1129112.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,128.9144186000,35.1334967800
3110,1128612.527900000102818,1682697.949100000085309,1129112.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,128.9143406000,35.1289895300
3111,1128612.527900000102818,1682197.949100000085309,1129112.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,128.9142627000,35.1244822800
3112,1128612.527900000102818,1681697.949100000085309,1129112.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,128.9141848000,35.1199750300
3113,1128612.527900000102818,1681197.949100000085309,1129112.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,128.9141069000,35.1154677700
3114,1128612.527900000102818,1680697.949100000085309,1129112.527900000102818,1680197.949100000085309,"26",Busan,何魂堡开矫,128.9140290000,35.1109605100
3115,1128612.527900000102818,1680197.949100000085309,1129112.527900000102818,1679697.949100000085309,"26",Busan,何魂堡开矫,128.9139511000,35.1064532500
3116,1128612.527900000102818,1679697.949100000085309,1129112.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,128.9138733000,35.1019459800
3117,1128612.527900000102818,1679197.949100000085309,1129112.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,128.9137955000,35.0974387100
3118,1128612.527900000102818,1678697.949100000085309,1129112.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,128.9137176000,35.0929314400
3119,1128612.527900000102818,1678197.949100000085309,1129112.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,128.9130418000,35.0889808000
3120,1128612.527900000102818,1677697.949100000085309,1129112.527900000102818,1677197.949100000085309,"26",Busan,何魂堡开矫,128.9115171000,35.0839184000
3121,1128612.527900000102818,1677197.949100000085309,1129112.527900000102818,1676697.949100000085309,"26",Busan,何魂堡开矫,128.9114485000,35.0804784800
3122,1128612.527900000102818,1676697.949100000085309,1129112.527900000102818,1676197.949100000085309,"26",Busan,何魂堡开矫,128.9134410000,35.0756472600
3125,1128612.527900000102818,1675197.949100000085309,1129112.527900000102818,1674697.949100000085309,"26",Busan,何魂堡开矫,128.9130895000,35.0603022900
3126,1128612.527900000102818,1674697.949100000085309,1129112.527900000102818,1674197.949100000085309,"26",Busan,何魂堡开矫,128.9129773000,35.0572526000
3127,1128612.527900000102818,1674197.949100000085309,1129112.527900000102818,1673697.949100000085309,"26",Busan,何魂堡开矫,128.9138016000,35.0538804400
3203,1129112.527900000102818,1692697.949100000085309,1129612.527900000102818,1692197.949100000085309,"26",Busan,何魂堡开矫,128.9228709000,35.2171643100
3204,1129112.527900000102818,1692197.949100000085309,1129612.527900000102818,1691697.949100000085309,"26",Busan,何魂堡开矫,128.9213409000,35.2145205600
3205,1129112.527900000102818,1691697.949100000085309,1129612.527900000102818,1691197.949100000085309,"26",Busan,何魂堡开矫,128.9212382000,35.2100550600
3206,1129112.527900000102818,1691197.949100000085309,1129612.527900000102818,1690697.949100000085309,"26",Busan,何魂堡开矫,128.9211596000,35.2055478800
3207,1129112.527900000102818,1690697.949100000085309,1129612.527900000102818,1690197.949100000085309,"26",Busan,何魂堡开矫,128.9210811000,35.2010407000
3208,1129112.527900000102818,1690197.949100000085309,1129612.527900000102818,1689697.949100000085309,"26",Busan,何魂堡开矫,128.9210026000,35.1965335200
3209,1129112.527900000102818,1689697.949100000085309,1129612.527900000102818,1689197.949100000085309,"26",Busan,何魂堡开矫,128.9209241000,35.1920263400
3210,1129112.527900000102818,1689197.949100000085309,1129612.527900000102818,1688697.949100000085309,"26",Busan,何魂堡开矫,128.9208456000,35.1875191500
3211,1129112.527900000102818,1688697.949100000085309,1129612.527900000102818,1688197.949100000085309,"26",Busan,何魂堡开矫,128.9207671000,35.1830119500
3212,1129112.527900000102818,1688197.949100000085309,1129612.527900000102818,1687697.949100000085309,"26",Busan,何魂堡开矫,128.9206887000,35.1785047600
3213,1129112.527900000102818,1687697.949100000085309,1129612.527900000102818,1687197.949100000085309,"26",Busan,何魂堡开矫,128.9206103000,35.1739975600
3214,1129112.527900000102818,1687197.949100000085309,1129612.527900000102818,1686697.949100000085309,"26",Busan,何魂堡开矫,128.9205319000,35.1694903600
3215,1129112.527900000102818,1686697.949100000085309,1129612.527900000102818,1686197.949100000085309,"26",Busan,何魂堡开矫,128.9204535000,35.1649831500
3216,1129112.527900000102818,1686197.949100000085309,1129612.527900000102818,1685697.949100000085309,"26",Busan,何魂堡开矫,128.9203751000,35.1604759400
3217,1129112.527900000102818,1685697.949100000085309,1129612.527900000102818,1685197.949100000085309,"26",Busan,何魂堡开矫,128.9202967000,35.1559687300
3218,1129112.527900000102818,1685197.949100000085309,1129612.527900000102818,1684697.949100000085309,"26",Busan,何魂堡开矫,128.9202184000,35.1514615100
3219,1129112.527900000102818,1684697.949100000085309,1129612.527900000102818,1684197.949100000085309,"26",Busan,何魂堡开矫,128.9201401000,35.1469542900
3220,1129112.527900000102818,1684197.949100000085309,1129612.527900000102818,1683697.949100000085309,"26",Busan,何魂堡开矫,128.9200618000,35.1424470600
3221,1129112.527900000102818,1683697.949100000085309,1129612.527900000102818,1683197.949100000085309,"26",Busan,何魂堡开矫,128.9199835000,35.1379398400
3222,1129112.527900000102818,1683197.949100000085309,1129612.527900000102818,1682697.949100000085309,"26",Busan,何魂堡开矫,128.9199052000,35.1334326100
3223,1129112.527900000102818,1682697.949100000085309,1129612.527900000102818,1682197.949100000085309,"26",Busan,何魂堡开矫,128.9198269000,35.1289253700
3224,1129112.527900000102818,1682197.949100000085309,1129612.527900000102818,1681697.949100000085309,"26",Busan,何魂堡开矫,128.9197487000,35.1244181300
3225,1129112.527900000102818,1681697.949100000085309,1129612.527900000102818,1681197.949100000085309,"26",Busan,何魂堡开矫,128.9196705000,35.1199108900
3226,1129112.527900000102818,1681197.949100000085309,1129612.527900000102818,1680697.949100000085309,"26",Busan,何魂堡开矫,128.9195923000,35.1154036500
3227,1129112.527900000102818,1680697.949100000085309,1129612.527900000102818,1680197.949100000085309,"26",Busan,何魂堡开矫,128.9195141000,35.1108964000
3228,1129112.527900000102818,1680197.949100000085309,1129612.527900000102818,1679697.949100000085309,"26",Busan,何魂堡开矫,128.9194359000,35.1063891500
3229,1129112.527900000102818,1679697.949100000085309,1129612.527900000102818,1679197.949100000085309,"26",Busan,何魂堡开矫,128.9193578000,35.1018818900
3230,1129112.527900000102818,1679197.949100000085309,1129612.527900000102818,1678697.949100000085309,"26",Busan,何魂堡开矫,128.9192796000,35.0973746300
3231,1129112.527900000102818,1678697.949100000085309,1129612.527900000102818,1678197.949100000085309,"26",Busan,何魂堡开矫,128.9191262000,35.0929447700
3232,1129112.527900000102818,1678197.949100000085309,1129612.527900000102818,1677697.949100000085309,"26",Busan,何魂堡开矫,128.9175015000,35.0902620300
3234,1129112.527900000102818,1677197.949100000085309,1129612.527900000102818,1676697.949100000085309,"26",Busan,何魂堡开矫,128.9198457000,35.0773982300
3235,1129112.527900000102818,1676697.949100000085309,1129612.527900000102818,1676197.949100000085309,"26",Busan,何魂堡开矫,128.9191236000,35.0763816300
3238,1129112.527900000102818,1675197.949100000085309,1129612.527900000102818,1674697.949100000085309,"26",Busan,何魂堡开矫,128.9175487000,35.0599862200
3239,1129112.527900000102818,1674697.949100000085309,1129612.527900000102818,1674197.949100000085309,"26",Busan,何魂堡开矫,128.9171801000,35.0579897100
3240,1129112.527900000102818,1674197.949100000085309,1129612.527900000102818,1673697.949100000085309,"26",Busan,何魂堡开矫,128.9178492000,35.0528242000
